City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Jardim,BR,-21.4803,-56.1381,77.59,50,96,1.88,overcast clouds
346,Marsa Matruh,EG,31.3525,27.2453,66.58,63,100,20.65,overcast clouds
347,Bethel,US,41.3712,-73.414,55.27,58,100,3.8,overcast clouds
348,Belaya Gora,RU,68.5333,146.4167,31.82,100,56,5.61,broken clouds
349,Laguna,US,38.421,-121.4238,84.49,17,0,11.5,clear sky
350,Mentor,US,41.6662,-81.3395,57.58,79,40,6.91,scattered clouds
351,Giroc,RO,45.6942,21.2358,51.98,74,0,4.61,clear sky
352,Rabak,SD,13.1809,32.74,85.64,31,97,6.85,overcast clouds
353,Hervey Bay,AU,-25.2986,152.8535,69.03,93,100,5.99,light rain
354,Ulladulla,AU,-35.35,150.4667,70.7,49,0,5.57,clear sky
355,Pedernales,DO,18.0384,-71.744,76.68,79,100,7.78,overcast clouds
356,Lucea,JM,18.451,-78.1736,80.46,82,92,13.11,overcast clouds
357,Clyde River,CA,70.4692,-68.5914,8.83,85,100,16.11,light snow
358,Teya,RU,60.3778,92.6267,33.78,76,100,12.5,overcast clouds
359,Buala,SB,-8.145,159.5921,84.72,70,89,3.56,light rain
360,Malatya,TR,38.5,38.0,51.85,58,0,9.22,clear sky
361,Lucapa,AO,-8.4192,20.7447,66.43,94,100,1.9,overcast clouds
362,Bairiki,KI,1.3292,172.9752,86.0,74,40,6.91,scattered clouds
363,Kedrovyy,RU,56.1667,91.8167,45.01,75,100,8.12,overcast clouds
364,Qaqortoq,GL,60.7167,-46.0333,36.77,90,99,1.01,overcast clouds
365,Golden,US,39.7555,-105.2211,59.63,37,100,13.0,overcast clouds
366,Port-Gentil,GA,-0.7193,8.7815,80.83,79,100,7.54,moderate rain
367,Klyuchi,RU,52.2667,79.1667,63.64,66,52,14.92,broken clouds
368,Ust-Nera,RU,64.5667,143.2,36.01,90,53,2.93,broken clouds
369,Necochea,AR,-38.5473,-58.7368,51.35,63,100,8.16,overcast clouds
370,Iquique,CL,-20.2208,-70.1431,62.64,75,55,1.3,broken clouds
371,Kargasok,RU,59.0556,80.8572,33.4,98,100,6.42,snow
372,Mustasaari,FI,63.1142,21.6822,41.9,87,0,8.05,clear sky
373,Kushima,JP,31.4583,131.2333,67.39,43,100,3.91,overcast clouds
374,Alampur,IN,15.8833,78.15,88.03,48,78,12.77,broken clouds
375,Nago,JP,26.5881,127.9761,66.63,73,100,8.72,light rain
376,Stepnyak,KZ,52.8339,70.7803,44.6,75,66,12.64,broken clouds
377,Shieli,KZ,44.1667,66.75,69.24,30,100,10.69,overcast clouds
378,Nkhotakota,MW,-12.9274,34.2961,68.0,77,12,12.95,few clouds
379,Inverell,AU,-29.7833,151.1167,76.66,50,1,5.01,clear sky
380,Nelson,NZ,-41.2833,173.2833,64.69,100,100,1.01,overcast clouds
381,Korla,CN,41.7597,86.1469,63.52,23,5,6.55,clear sky
382,Tierra Blanca,HN,14.5833,-88.5833,71.15,90,51,3.22,broken clouds
383,Mozarlandia,BR,-14.7447,-50.5706,72.7,49,0,1.66,clear sky
384,Isangel,VU,-19.55,169.2667,82.29,79,97,9.31,overcast clouds
385,Tahoua,NE,14.8888,5.2692,85.37,13,5,11.01,clear sky
386,Bisira,PA,8.5196,-81.7115,61.54,99,100,1.83,overcast clouds
387,Kasongo,CD,-4.45,26.6667,67.69,99,100,0.27,overcast clouds
388,Yaan,NG,7.3833,8.5667,77.86,76,36,8.32,scattered clouds
389,Gizo,SB,-8.103,156.8419,83.55,72,17,2.53,light rain
390,Tadine,NC,-21.55,167.8833,78.04,86,47,14.67,scattered clouds
391,Toamasina,MG,-18.1667,49.3833,71.6,94,40,0.0,scattered clouds
392,Elizabeth City,US,36.2946,-76.2511,73.42,73,0,9.22,clear sky
393,Omboue,GA,-1.5746,9.2618,77.31,90,100,4.43,moderate rain
394,Surskoye,RU,54.4821,46.7214,34.52,68,68,5.99,broken clouds
395,Shakawe,BW,-18.3667,21.85,65.32,46,63,6.62,broken clouds
396,Santa Pola,ES,38.1917,-0.5658,63.95,87,0,4.61,clear sky
397,Zelenogorskiy,RU,55.0333,87.0,59.54,54,100,6.62,overcast clouds
398,Jacareacanga,BR,-6.2222,-57.7528,74.28,91,10,2.01,clear sky
399,Houthulst,BE,50.9637,2.8986,49.95,84,100,4.54,overcast clouds
400,Asyut,EG,27.181,31.1837,74.62,25,66,4.23,broken clouds
401,Tari,NG,12.4086,4.4914,86.31,27,47,7.07,scattered clouds
402,Painesville,US,41.7245,-81.2457,57.67,81,40,6.91,scattered clouds
403,Malanje,AO,-9.5402,16.341,58.42,79,11,3.98,few clouds
404,Gagnoa,CI,6.1293,-5.9437,73.17,98,93,1.95,light rain
405,Taldan,RU,53.6667,124.8,36.79,71,100,5.01,moderate rain
406,Lumberton,US,34.6182,-79.0086,71.6,89,100,11.86,overcast clouds
407,Adeje,ES,28.1227,-16.726,67.3,54,0,20.71,clear sky
408,Iranshahr,IR,27.2025,60.6848,74.84,42,0,3.85,clear sky
409,Mehamn,NO,71.0357,27.8492,26.2,78,98,16.6,overcast clouds
410,Mersing,MY,2.4312,103.8405,78.71,94,40,3.44,scattered clouds
411,Yabassi,CM,4.457,9.9682,74.79,99,100,2.48,heavy intensity rain
412,Bowen,AU,-20.0167,148.2333,78.49,72,56,15.79,broken clouds
413,Ardesen,TR,41.1911,40.9875,54.55,96,100,13.62,light rain
414,Sioux Lookout,CA,50.1001,-91.917,37.47,100,100,3.44,light intensity drizzle
415,Guarapari,BR,-20.6667,-40.4975,76.89,81,0,9.64,clear sky
416,Nouadhibou,MR,20.931,-17.0347,66.18,88,0,11.5,clear sky
417,Ust-Kan,RU,50.9276,84.761,57.94,39,100,7.54,overcast clouds
418,At-Bashi,KG,41.1702,75.8106,53.28,37,33,5.14,scattered clouds
419,Portland,US,45.5234,-122.6762,65.08,56,100,4.61,overcast clouds
420,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,73,0,14.97,clear sky
421,Lorengau,PG,-2.0226,147.2712,85.19,67,100,3.42,overcast clouds
422,Veraval,IN,20.9,70.3667,83.12,82,0,8.34,clear sky
423,Alpinopolis,BR,-20.8636,-46.3881,62.8,75,21,1.86,few clouds
424,San Andres,CO,12.5847,-81.7006,78.82,89,100,2.3,overcast clouds
425,Dunedin,NZ,-45.8742,170.5036,63.36,60,7,3.69,clear sky
426,Carutapera,BR,-1.195,-46.02,75.18,95,100,4.68,moderate rain
427,Impfondo,CG,1.6381,18.0667,69.01,90,92,1.83,light rain
428,Sao Mateus Do Sul,BR,-25.8742,-50.3828,61.2,98,74,1.34,broken clouds
429,Saint-Francois,FR,46.4154,3.9054,40.68,100,87,3.44,overcast clouds
430,Iquitos,PE,-3.7481,-73.2472,78.84,94,75,3.44,broken clouds
431,Polonnaruwa,LK,7.9333,81.0,82.24,75,27,8.19,scattered clouds
432,Saint Anthony,US,45.0205,-93.218,44.2,85,100,17.27,overcast clouds
433,Bathsheba,BB,13.2167,-59.5167,79.41,83,20,14.97,few clouds
434,Feicheng,CN,35.2606,117.9675,76.62,20,0,8.93,clear sky
435,Alugan,PH,12.2188,125.4808,83.66,69,99,8.48,overcast clouds
436,Luebo,CD,-5.35,21.4167,67.51,98,99,2.17,overcast clouds
437,Tairua,NZ,-37.0167,175.85,65.39,63,100,4.74,overcast clouds
438,Monte Patria,CL,-30.6919,-70.9467,62.58,50,51,0.72,broken clouds
439,Riosucio,CO,5.4216,-75.7032,59.5,98,100,1.72,overcast clouds
440,Zemio,CF,5.0314,25.1361,67.91,97,100,2.46,overcast clouds
441,Sangar,RU,63.9242,127.4739,34.0,97,100,14.61,snow
442,Jian,CN,27.1172,114.9793,64.42,70,49,6.11,scattered clouds
443,Dicabisagan,PH,17.0818,122.4157,85.71,66,100,6.85,overcast clouds
444,Saltillo,MX,25.4167,-101.0,76.17,52,40,9.22,scattered clouds
445,Nawabganj,BD,24.5911,88.271,84.45,69,69,11.43,broken clouds
446,Ngunguru,NZ,-35.6167,174.5,65.95,65,98,7.14,overcast clouds
447,Labuhan,ID,-6.8844,112.2051,83.88,79,88,7.36,overcast clouds
448,Chifeng,CN,42.2683,118.9636,57.09,20,15,2.8,few clouds
449,Swindon,GB,51.558,-1.7812,50.4,94,75,0.0,mist
450,Maceio,BR,-9.6658,-35.7353,76.44,88,75,0.0,broken clouds
451,Kirensk,RU,57.7853,108.1119,34.14,62,100,8.21,overcast clouds
452,Hamada,JP,34.8833,132.0833,63.32,49,0,13.42,clear sky
453,Sao Filipe,CV,14.8961,-24.4956,73.04,72,1,6.38,clear sky
454,Rio Branco,BR,-9.9747,-67.81,77.61,94,0,0.0,clear sky
455,Bayir,TR,37.2687,28.2167,52.32,65,100,4.07,overcast clouds
456,Banda Aceh,ID,5.5577,95.3222,84.29,71,100,10.78,overcast clouds
457,Cartagena,CO,10.3997,-75.5144,82.02,83,0,6.91,clear sky
458,Goma,CD,-1.6792,29.2228,60.55,90,100,2.66,overcast clouds
459,Loveland,US,40.3978,-105.075,61.45,42,100,10.36,light rain
460,Bludenz,AT,47.1497,9.8167,45.46,80,8,3.0,clear sky
461,Motygino,RU,58.1831,94.7592,33.06,87,100,15.68,light snow
462,Flinders,AU,-34.5833,150.8552,74.37,66,0,5.99,clear sky
463,Bardsir,IR,29.9227,56.5743,56.08,36,0,8.81,clear sky
464,Zhengjiatun,CN,43.5064,123.5064,54.61,37,5,2.46,clear sky
465,Madang,PG,-5.2246,145.7966,86.27,66,48,2.33,scattered clouds
466,Barguzin,RU,53.6167,109.6167,52.99,74,73,8.3,broken clouds
467,Wanning,CN,18.8003,110.3967,68.72,94,100,17.29,overcast clouds
468,Karasburg,NA,-28.0167,18.75,58.08,26,0,11.54,clear sky
469,Ayan,RU,56.45,138.1667,30.42,91,98,3.78,overcast clouds
470,Mabaruma,GY,8.2,-59.7833,75.06,84,11,3.96,few clouds
471,Linxia,CN,35.6003,103.2064,49.89,39,0,0.96,clear sky
472,Tulsipur,NP,28.131,82.2973,84.31,41,60,1.99,broken clouds
473,Ketchikan,US,55.3422,-131.6461,45.07,93,100,9.22,moderate rain
474,Malyye Derbety,RU,47.9547,44.6808,44.06,53,100,8.46,overcast clouds
475,Uribia,CO,11.7139,-72.266,85.57,61,100,9.08,overcast clouds
476,Kamaishi,JP,39.2667,141.8833,51.19,64,20,3.24,few clouds
477,San Patricio,US,28.017,-97.5169,80.46,85,82,15.19,broken clouds
478,Coquimbo,CL,-29.9533,-71.3436,55.13,87,0,2.3,clear sky
479,Nchelenge,ZM,-9.3451,28.734,68.7,77,100,5.53,overcast clouds
480,Gat,IL,31.61,34.7642,63.28,100,65,2.77,broken clouds
481,Keti Bandar,PK,24.1447,67.4497,83.21,70,0,17.16,clear sky
482,Carlyle,US,38.6103,-89.3726,66.11,78,13,5.95,few clouds
483,Keetmanshoop,NA,-26.5833,18.1333,57.09,23,0,7.25,clear sky
484,Balaka,MW,-14.9793,34.9558,58.69,97,16,5.08,few clouds
485,Dongkan,CN,33.9997,119.8308,70.79,34,0,10.71,clear sky
486,Ambon,ID,-3.6954,128.1814,95.14,52,40,3.44,scattered clouds
487,Corrente,BR,-3.7367,-43.3394,72.86,97,100,2.33,light rain
488,Weinan,CN,34.5036,109.5089,72.59,19,0,9.84,clear sky
489,Pascagoula,US,30.3658,-88.5561,77.05,80,0,0.0,clear sky
490,Ubatuba,BR,-23.4339,-45.0711,72.86,86,6,3.49,clear sky
491,Padang,ID,-0.9492,100.3543,75.25,78,100,1.21,moderate rain
492,Tome,CL,-36.6167,-72.95,52.41,80,0,3.15,clear sky
493,Kailua,US,21.4022,-157.7394,82.38,76,75,17.27,broken clouds
494,San Borja,BO,-14.8167,-66.85,74.88,77,31,1.7,scattered clouds
495,Ust-Tsilma,RU,65.441,52.1498,24.53,90,100,7.11,overcast clouds
496,Imeni Poliny Osipenko,RU,52.4201,136.4853,40.37,67,15,2.17,few clouds
497,Ribeira Grande,PT,38.5167,-28.7,62.15,84,15,2.39,few clouds
498,Vila Franca Do Campo,PT,37.7167,-25.4333,65.19,91,39,3.09,scattered clouds
499,Karratha,AU,-20.7377,116.8463,85.37,41,78,17.07,broken clouds
500,Polunochnoye,RU,60.8697,60.4153,28.15,79,8,6.15,clear sky
501,Kavaratti,IN,10.5669,72.642,84.94,69,100,10.13,overcast clouds
502,Xinzhou,CN,38.4092,112.7333,66.99,21,7,2.82,clear sky
503,Pisco,PE,-13.7,-76.2167,64.45,82,0,4.61,clear sky
504,Cremona,IT,45.2333,9.9333,57.24,84,33,3.47,scattered clouds
505,Tura,IN,25.5198,90.2201,75.69,81,92,5.03,overcast clouds
506,Artyom,AZ,40.4723,50.333,57.34,85,74,24.4,broken clouds
507,Chumikan,RU,54.7183,135.315,33.26,89,96,8.19,overcast clouds
508,Takoradi,GH,4.8845,-1.7554,79.7,85,91,7.34,overcast clouds
509,Pasni,PK,25.2631,63.471,82.15,73,0,21.12,clear sky
510,Ixtapa,MX,20.7,-105.2,76.23,79,48,3.0,scattered clouds
511,Shaunavon,CA,49.6501,-108.4181,55.18,42,75,8.95,broken clouds
512,Scarborough,GB,54.2797,-0.4044,52.65,87,100,3.78,overcast clouds
513,Vostok,RU,46.4856,135.8833,45.18,49,94,3.76,overcast clouds
514,Nhulunbuy,AU,-12.2333,136.7667,84.81,70,75,19.57,broken clouds
515,Muros,ES,42.7762,-9.0603,54.16,84,99,4.76,overcast clouds
516,Tual,ID,-5.6667,132.75,83.71,75,55,17.4,broken clouds
517,Amantea,IT,39.1332,16.0746,57.16,71,27,0.87,scattered clouds
518,Ladario,BR,-19.0047,-57.6017,81.64,42,98,1.97,overcast clouds
519,Nenjiang,CN,49.1833,125.2167,53.22,35,100,14.0,overcast clouds
520,Keuruu,FI,62.2667,24.7,37.58,85,99,6.76,overcast clouds
521,Mahajanga,MG,-15.7167,46.3167,75.22,73,20,2.3,few clouds
522,Tres Picos,MX,15.8667,-93.5333,82.96,74,81,4.14,broken clouds
523,Laki,BG,41.85,24.8167,39.6,87,41,1.12,scattered clouds
524,Margate,GB,51.3813,1.3862,51.31,74,100,1.01,overcast clouds
525,Barcelos,PT,41.5388,-8.6151,55.85,91,79,1.52,broken clouds
526,Kolokani,ML,13.5728,-8.0339,86.09,37,27,1.45,scattered clouds
527,Adrar,MR,20.5022,-10.0711,76.17,17,0,11.59,clear sky
528,Stornoway,GB,58.2093,-6.3865,48.16,78,100,4.61,overcast clouds
529,Constanta,RO,44.1833,28.65,43.7,73,12,7.52,few clouds
530,Pianco,BR,-7.1981,-37.9292,74.75,74,16,4.41,few clouds
531,Canon City,US,38.441,-105.2424,66.61,29,0,6.91,clear sky
532,Curuca,BR,-0.7289,-47.8481,74.01,97,100,1.57,moderate rain
533,Cap Malheureux,MU,-19.9842,57.6142,74.46,78,3,3.0,clear sky
534,Hede,CN,33.7681,120.2517,70.86,35,2,12.53,clear sky
535,Sibolga,ID,1.7427,98.7792,77.97,87,100,3.02,light rain
536,San Quintin,MX,30.4833,-115.95,59.86,78,0,14.67,clear sky
537,Iturama,BR,-19.7281,-50.1956,75.36,39,88,0.25,overcast clouds
538,Uyskoye,RU,54.3775,60.0047,33.67,60,6,13.06,clear sky
539,Lakes Entrance,AU,-37.8811,147.981,70.16,50,54,0.07,broken clouds
540,Qujing,CN,25.4833,103.7833,44.46,78,100,8.16,overcast clouds
541,Moyale,KE,3.5167,39.0584,67.55,81,100,2.75,overcast clouds
542,Pemangkat,ID,1.1667,108.9667,84.45,71,98,4.61,overcast clouds
543,Wattegama,LK,6.7989,81.4808,79.39,78,28,1.88,scattered clouds
544,Soe,ID,-9.8607,124.284,79.86,54,97,8.12,overcast clouds
545,Warmbad,NA,-28.45,18.7333,60.76,23,0,11.92,clear sky
546,Vitim,RU,59.4511,112.5578,30.54,57,100,8.66,overcast clouds
547,Funadhoo,MV,6.15,73.2667,85.84,73,96,16.6,overcast clouds
548,Andenes,NO,69.3143,16.1194,33.78,93,20,3.44,few clouds
549,Khandagayty,RU,50.7333,92.05,59.65,20,39,3.27,scattered clouds
550,Purbalingga,ID,-7.3881,109.3639,84.96,76,54,2.15,broken clouds
551,Talgar,KZ,43.3027,77.2395,60.96,55,40,2.24,scattered clouds
552,Mgandu,TZ,-5.95,34.1333,57.52,97,44,6.22,scattered clouds
553,Monywa,MM,22.1167,95.1333,89.31,45,2,6.93,clear sky
554,Port Hardy,CA,50.6996,-127.4199,50.18,81,100,5.75,overcast clouds
555,Dickinson,US,29.4608,-95.0513,79.12,87,20,11.5,few clouds
556,Port Lincoln,AU,-34.7333,135.8667,65.97,62,0,9.64,clear sky
557,Hovd,MN,48.0056,91.6419,61.34,12,46,5.08,scattered clouds
558,Gidole,ET,5.65,37.3667,55.09,89,100,1.95,overcast clouds
559,Noumea,NC,-22.2763,166.4572,85.98,99,38,13.22,scattered clouds
560,Luanda,AO,-8.8368,13.2343,75.07,91,72,6.62,broken clouds
561,Bougouni,ML,11.417,-7.479,83.41,50,43,1.54,scattered clouds
562,Coari,BR,-4.085,-63.1414,73.8,99,100,2.86,overcast clouds
563,Alexandria,EG,31.2156,29.9553,64.17,76,56,5.7,broken clouds
564,Samarai,PG,-10.6167,150.6667,82.9,74,21,8.68,few clouds
565,Muli,MV,2.9167,73.5667,84.74,75,99,19.64,overcast clouds
566,Laurel,US,39.0993,-76.8483,56.88,93,40,8.05,scattered clouds
567,Surt,LY,31.2089,16.5887,63.99,81,36,32.06,light rain
568,Saint-Pierre,RE,-21.3393,55.4781,73.08,73,0,6.91,clear sky
569,Menongue,AO,-14.6585,17.691,57.24,72,9,3.89,clear sky
570,Hualmay,PE,-11.0964,-77.6139,65.37,85,100,5.84,overcast clouds
571,Rio Gallegos,AR,-51.6226,-69.2181,35.65,93,0,9.22,clear sky
572,Katherine,AU,-14.4667,132.2667,91.72,31,40,19.57,scattered clouds
573,Gunjur,GM,13.2019,-16.7339,68.07,88,90,10.36,overcast clouds
574,Kota Kinabalu,MY,5.9749,116.0724,87.78,66,20,3.44,few clouds
575,Estelle,US,29.8458,-90.1067,78.78,77,100,5.99,overcast clouds
576,Aswan,EG,24.0934,32.907,79.16,21,5,8.34,clear sky
577,Vyazma,RU,55.2104,34.2951,36.19,78,98,4.0,overcast clouds
578,Marawi,PH,7.9986,124.2928,80.42,70,86,2.51,overcast clouds
579,Nyagan,RU,62.1406,65.3936,29.25,94,100,12.19,snow
580,Cherskiy,RU,68.75,161.3,30.33,88,53,10.13,broken clouds
581,San Jose De Guanipa,VE,8.8872,-64.1651,81.12,60,14,14.76,few clouds
582,Anadyr,RU,64.75,177.4833,25.3,74,0,13.42,clear sky
583,Gamba,GA,-2.65,10.0,76.59,93,100,5.99,light rain
584,Praia,CV,14.9215,-23.5087,70.34,78,20,5.75,few clouds
585,Sinnamary,GF,5.3833,-52.95,78.06,84,88,10.63,overcast clouds
586,Balagunan,PH,7.4922,125.5211,79.56,74,100,5.75,moderate rain
587,Leh,IN,34.1667,77.5833,45.09,34,0,2.28,clear sky
588,Sakakah,SA,29.9697,40.2064,67.57,38,0,7.27,clear sky
589,Micheweni,TZ,-4.9667,39.8333,78.21,82,43,13.35,light rain
590,Am Timan,TD,11.0297,20.2827,85.46,41,100,8.43,overcast clouds
591,Rancho Palos Verdes,US,33.7445,-118.387,67.95,80,12,5.99,few clouds
592,Garmsar,IR,35.2182,52.3409,63.0,68,100,8.77,overcast clouds
593,Hurghada,EG,27.2574,33.8129,73.98,43,2,10.42,clear sky
594,Suntar,RU,62.1444,117.6319,28.83,50,100,12.68,overcast clouds
595,Mount Isa,AU,-20.7333,139.5,83.97,42,40,10.36,scattered clouds
596,Lunino,RU,53.5918,45.2271,35.53,67,62,4.45,broken clouds
597,Krasnovishersk,RU,60.4078,57.082,25.95,87,67,1.86,broken clouds
598,Juegang,CN,32.3174,121.1855,69.98,55,27,13.38,scattered clouds
599,Lunglei,IN,22.8833,92.7333,79.93,52,4,1.61,clear sky
600,Rocha,UY,-34.4833,-54.3333,56.32,60,100,10.09,overcast clouds
601,Dongying,CN,37.4564,118.4856,68.77,19,2,6.35,clear sky
602,Yorkton,CA,51.2167,-102.4677,44.44,61,0,14.97,clear sky
603,Port Macquarie,AU,-31.4333,152.9167,71.89,54,49,5.82,scattered clouds
604,Valverde Del Camino,ES,37.5751,-6.7543,54.03,84,0,10.22,clear sky
605,Saint-Augustin,CA,51.226,-58.6502,32.63,85,100,19.57,light snow
606,Caravelas,BR,-17.7125,-39.2481,73.29,86,0,3.4,clear sky
607,Tahe,CN,52.3333,124.7333,44.87,69,100,5.48,light rain
608,Salinopolis,BR,-0.6136,-47.3561,77.27,90,99,4.45,moderate rain
609,Logrono,ES,42.4667,-2.45,50.43,87,0,4.61,clear sky
610,Kingsland,US,30.8,-81.6898,73.96,87,28,4.43,scattered clouds
611,Nzega,RW,-2.479,29.5564,52.16,94,95,4.05,overcast clouds
612,Yar-Sale,RU,66.8333,70.8333,12.94,84,14,6.15,few clouds
613,Myitkyina,MM,25.3833,97.4,75.67,75,67,3.24,broken clouds
614,Kopargaon,IN,19.8833,74.4833,81.0,54,0,16.98,clear sky
615,Bobrovytsya,UA,50.75,31.3833,45.0,68,78,5.41,broken clouds
616,Tessalit,ML,20.1986,1.0114,73.4,18,0,8.75,clear sky
617,Ossora,RU,59.2353,163.0719,31.41,92,39,3.51,scattered clouds
618,Palana,RU,59.1167,159.9667,29.79,79,91,9.42,overcast clouds
619,Panzhihua,CN,26.5851,101.7128,53.82,79,100,1.99,overcast clouds
620,Indramayu,ID,-6.3264,108.32,84.6,72,98,8.28,overcast clouds
621,Rivadavia,AR,-33.1905,-68.4608,54.81,30,2,11.3,clear sky
622,Coihaique,CL,-45.5752,-72.0662,44.55,87,0,4.61,clear sky
623,Baturaja,ID,-4.1333,104.1667,82.71,75,100,1.63,overcast clouds
624,Bardiyah,LY,31.7561,25.0865,69.71,54,100,18.41,overcast clouds
625,Betul,IN,21.9153,77.8961,86.92,33,18,14.65,few clouds
626,Zboriste,BA,45.1458,16.0178,51.01,99,100,2.26,overcast clouds
627,Dunmore Town,BS,25.5,-76.65,75.4,76,3,20.8,clear sky
628,Gavle,SE,60.6745,17.1417,46.92,47,100,3.0,overcast clouds
629,Acari,PE,-15.4311,-74.6158,69.48,76,46,3.09,scattered clouds
630,Rawlins,US,41.7911,-107.2387,49.89,53,100,21.85,overcast clouds
631,Hailey,US,43.5196,-114.3153,50.99,68,65,1.01,broken clouds
632,Moulins,FR,46.5,3.3333,42.64,97,87,0.87,overcast clouds
633,Inuvik,CA,68.3499,-133.7218,52.56,40,75,8.05,broken clouds
634,Pangody,RU,65.85,74.4859,22.44,94,100,3.78,overcast clouds
635,Kajaani,FI,64.2273,27.7285,35.65,69,75,9.22,broken clouds
636,Purpe,RU,64.4803,76.6897,25.83,84,46,6.22,scattered clouds
637,Umm Kaddadah,SD,13.6017,26.6876,78.84,13,86,3.22,overcast clouds
638,Livno,BA,43.8269,17.0078,45.27,57,100,3.33,overcast clouds
639,Negombo,LK,7.2083,79.8358,84.25,89,40,4.61,light rain
640,Grandview,US,38.8858,-94.533,65.05,51,66,4.43,broken clouds
641,Dunaszekcso,HU,46.0866,18.7587,52.92,70,97,6.8,overcast clouds
642,Muisne,EC,0.6,-80.0333,76.1,83,100,5.7,overcast clouds
643,Bentiu,SS,9.2333,29.8333,83.26,44,79,5.57,broken clouds
644,Pokhara,NP,28.2333,83.9833,73.67,49,36,1.86,scattered clouds
645,Moussoro,TD,13.6408,16.4901,86.68,23,10,5.1,clear sky
646,Kon Tum,VN,14.35,108.0,74.39,90,100,3.31,overcast clouds
647,Roma,US,43.2128,-75.4557,59.14,38,0,6.91,clear sky
648,Nadym,RU,65.5333,72.5167,24.08,92,100,5.46,overcast clouds
649,Ogulin,HR,45.2661,15.2286,46.6,98,100,3.67,overcast clouds
650,Tulum,MX,20.2167,-87.4667,77.36,82,0,6.98,clear sky
651,Richards Bay,ZA,-28.783,32.0377,60.67,82,5,6.96,clear sky
652,Champerico,GT,14.3,-91.9167,84.43,70,93,5.01,overcast clouds
653,Tautira,PF,-17.7333,-149.15,79.7,72,96,5.44,light rain
654,Harindanga,IN,22.0383,88.3214,85.48,71,97,16.64,overcast clouds
655,Ratnagiri,IN,16.9833,73.3,82.18,75,8,3.65,clear sky
656,Westport,US,41.1415,-73.3579,57.27,59,100,5.82,overcast clouds
657,Aleksandrow Lodzki,PL,51.8196,19.3038,50.16,77,0,0.0,clear sky
658,Batemans Bay,AU,-35.7167,150.1833,63.1,47,4,4.85,clear sky
659,Moose Factory,CA,51.2585,-80.6094,41.0,70,75,9.22,broken clouds
660,Amuntai,ID,-2.4177,115.2494,89.4,57,24,1.1,few clouds
661,Taksimo,RU,56.3444,114.8794,40.95,50,84,10.51,broken clouds
662,Santa Cruz De Tenerife,ES,28.4682,-16.2546,67.87,53,0,5.99,clear sky
663,Yanam,IN,16.7333,82.2167,86.77,71,45,4.61,scattered clouds
664,Henties Bay,NA,-22.116,14.2845,60.96,77,0,8.01,clear sky
665,Soyo,AO,-6.1349,12.3689,77.31,89,99,1.74,overcast clouds
666,Callaguip,PH,18.0714,120.4867,86.02,74,75,8.05,broken clouds
667,Centralina,BR,-18.5839,-49.1994,68.86,46,2,5.08,clear sky
668,Foz,ES,43.5692,-7.2544,52.02,93,100,2.13,overcast clouds
669,Sokode,TG,8.9833,1.1333,74.75,76,100,3.29,overcast clouds
670,Santander Jimenez,MX,24.2167,-98.4667,78.12,83,2,20.13,clear sky
671,Dauphin,CA,51.1494,-100.0502,39.34,75,100,12.66,overcast clouds
672,Naze,JP,28.3667,129.4833,65.32,56,100,9.8,overcast clouds
673,Nemuro,JP,43.3236,145.575,41.22,96,100,27.94,overcast clouds
674,Puerto Escondido,MX,15.85,-97.0667,82.78,69,81,4.07,broken clouds
675,Orchard Homes,US,46.8633,-114.0484,60.94,44,75,1.99,broken clouds
676,Tateyama,JP,34.9833,139.8667,58.75,63,96,5.79,overcast clouds
677,Belyy Yar,RU,53.6039,91.3903,57.09,35,0,0.0,clear sky
678,Pleshanovo,RU,52.8333,53.4833,35.1,63,0,4.72,clear sky
679,Oum Hadjer,TD,13.2954,19.6966,87.91,29,49,4.32,scattered clouds
680,La Palma,US,33.8464,-118.0467,72.91,72,0,8.99,clear sky
681,Luganville,VU,-15.5333,167.1667,83.23,73,100,0.47,overcast clouds
682,Horsham,GB,51.064,-0.3272,49.71,89,75,2.3,broken clouds
683,Ikirun,NG,7.9167,4.6667,71.73,97,100,4.63,overcast clouds
684,Arman,RU,59.7,150.1667,44.02,81,70,5.28,broken clouds
685,Mbanza-Ngungu,CD,-5.25,14.8667,68.11,92,100,1.74,overcast clouds
686,Gidam,IN,18.9833,81.4,85.15,48,8,5.35,clear sky
687,Akyab,MM,20.15,92.9,83.98,73,19,6.71,few clouds
688,Victoria Point,AU,-27.5833,153.3,80.44,63,12,8.01,few clouds
